setKForeLeft setKHindLeft setKForeRight setKHindRight realKForeLeft realKHindLeft realKForeRight realKHindRight distance
0.6733 0.2 0.2 0.4867 0.928825 0.230097 1.19267 0.546097 0.0727415
0.6733 0.2 0.2 0.4867 0.938796 0.227796 1.1827 0.552233 0.072316
0.6733 0.2 0.2 0.4867 0.949534 0.225495 1.1735 0.553767 0.0718804
0.6733 0.2 0.2 0.4867 0.959505 0.223961 1.16352 0.557602 0.0714417
0.6733 0.2 0.2 0.4867 0.969476 0.22166 1.15432 0.556835 0.0709939
0.6733 0.2 0.2 0.4867 0.97868 0.220126 1.14512 0.553767 0.0705375
0.6733 0.2 0.2 0.4867 0.988651 0.218592 1.13591 0.559136 0.0700835
0.6733 0.2 0.2 0.4867 0.997855 0.217058 1.12671 0.559903 0.0696206
0.6733 0.2 0.2 0.4867 1.00629 0.215524 1.11751 0.557602 0.0691494
0.6733 0.2 0.2 0.4867 1.0155 0.214757 1.10907 0.562971 0.0686796
0.6733 0.2 0.2 0.4867 1.02393 0.213223 1.09986 0.562971 0.0682023
0.6733 0.2 0.2 0.4867 1.03237 0.212456 1.09143 0.559903 0.0677198
0.6733 0.2 0.2 0.4867 1.04157 0.211689 1.08222 0.565272 0.0672427
0.6733 0.2 0.2 0.4867 1.05001 0.210922 1.07302 0.565272 0.0667597
0.6733 0.2 0.2 0.4867 1.05845 0.210922 1.06382 0.562204 0.0662716
0.6733 0.2 0.2 0.4867 1.06688 0.210155 1.05461 0.567573 0.0657889
0.6733 0.2 0.2 0.4867 1.07455 0.210155 1.04617 0.56834 0.0653128
0.6733 0.2 0.2 0.4867 1.08299 0.210155 1.03697 0.565272 0.0648395
0.6733 0.2 0.2 0.4867 1.09143 0.210155 1.02777 0.573709 0.0643776
0.6733 0.2 0.2 0.4867 1.09986 0.210155 1.01933 0.575243 0.0639122
0.6733 0.2 0.2 0.4867 1.1083 0.210155 1.01013 0.572942 0.0634437
0.6733 0.2 0.2 0.4867 1.11827 0.210922 0.997855 0.576777 0.0631371
0.6733 0.2 0.2 0.4867 1.12824 0.217058 0.984049 0.572942 0.0629373
0.6733 0.2 0.2 0.4867 1.13898 0.224728 0.970243 0.566806 0.062782
0.6733 0.2 0.2 0.4867 1.11981 0.231631 0.956437 0.559903 0.0626601
0.6733 0.2 0.2 0.4867 1.12824 0.238534 0.942631 0.552233 0.0625597
0.6733 0.2 0.2 0.4867 1.1083 0.24467 0.928825 0.54533 0.062471
0.6733 0.2 0.2 0.4867 1.11367 0.250806 0.91502 0.538427 0.0623914
0.6733 0.2 0.2 0.4867 1.11827 0.255408 0.901214 0.532291 0.062316
0.6733 0.2 0.2 0.4867 1.12287 0.259243 0.888175 0.526922 0.0622451
0.6733 0.2 0.2 0.4867 1.10217 0.263078 0.874369 0.521553 0.062177
0.6733 0.2 0.2 0.4867 1.1037 0.266146 0.860563 0.516185 0.0621193
0.6733 0.2 0.2 0.4867 1.10447 0.268447 0.847524 0.51235 0.0620653
0.6733 0.2 0.2 0.4867 1.10523 0.270748 0.834486 0.508515 0.0620154
0.6733 0.2 0.2 0.4867 1.10523 0.272282 0.821447 0.50468 0.0619692
0.6733 0.2 0.2 0.4867 1.10447 0.273816 0.808408 0.501612 0.0619264
0.6733 0.2 0.2 0.4867 1.1037 0.274583 0.796136 0.499311 0.061886
0.6733 0.2 0.2 0.4867 1.10293 0.27535 0.783097 0.496243 0.0618476
0.6733 0.2 0.2 0.4867 1.1014 0.276117 0.771592 0.494709 0.0618108
0.6733 0.2 0.2 0.4867 1.0991 0.276884 0.75932 0.493175 0.0617748
0.6733 0.2 0.2 0.4867 1.0968 0.277651 0.748583 0.491641 0.0617389
0.6733 0.2 0.2 0.4867 1.09373 0.278418 0.737845 0.490107 0.061702
0.6733 0.2 0.2 0.4867 1.09066 0.279185 0.727107 0.48934 0.0616634
0.6733 0.2 0.2 0.4867 1.08759 0.280718 0.717136 0.488573 0.0616229
0.6733 0.2 0.2 0.4867 1.08376 0.281485 0.707165 0.487806 0.0615799
